ward_id,ward_name,reporting_period_start,reporting_period_end,suspected_cholera_count,confirmed_cholera_count,diarrheal_count,outbreak_label,truth_level,source_kind,freshness_state,source_system,provider,provider_record_id,notes
1564,East Kanyamkago,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1564-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1549,God Jope,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1549-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1579,Gokeharaka/Getambwega,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1579-2026-03-05,Synthetic non-production cholera surveillance aggregate.
4,Got Kachola,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-4-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1573,Isibania,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1573-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1565,Kachien'G,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1565-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1552,Kakrao,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1552-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1568,Kaler,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1568-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1566,Kanyasa,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1566-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1553,Kwa,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1553-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1567,Macalder/Kanyarwanda,2026-03-05,2026-03-11,3,0,12,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1567-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1574,Makerero,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1574-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1575,Masaba,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1575-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1569,Muhuru,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1569-2026-03-05,Synthetic non-production cholera surveillance aggregate.
2,North Kadem,2026-03-05,2026-03-11,3,0,12,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-2-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1,North Kamagambo,2026-03-05,2026-03-11,3,0,12,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1560,North Kanyamkago,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1560-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1543,North Sakwa,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1543-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1581,Ntimaru East,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1581-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1580,Ntimaru West,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1580-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1583,Nyabasi East,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1583-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1584,Nyabasi West,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1584-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1578,Nyamosense/Komosoko,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1578-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1556,Ragana-Oruba,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1556-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1542,South Kamagambo,2026-03-05,2026-03-11,3,0,12,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1542-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1562,South Kanyamkago,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1562-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1545,South Sakwa,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1545-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1550,Suna Central,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1550-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1577,Tagare,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1577-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1557,Wasimbete,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1557-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1555,Wasweta Ii,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1555-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1558,West Kanyamkago,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1558-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1546,West Sakwa,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1546-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1554,Wiga,2026-03-05,2026-03-11,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1554-2026-03-05,Synthetic non-production cholera surveillance aggregate.
1572,Bukira Centrl/Ikerege,2026-03-12,2026-03-18,3,0,14,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1572-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1571,Bukira East,2026-03-12,2026-03-18,3,0,13,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1571-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1540,Central Kamagambo,2026-03-12,2026-03-18,5,1,19,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1540-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1561,Central Kanyamkago,2026-03-12,2026-03-18,4,0,16,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1561-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1547,Central Sakwa,2026-03-12,2026-03-18,3,0,14,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1547-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1541,East Kamagambo,2026-03-12,2026-03-18,4,0,16,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1541-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1564,East Kanyamkago,2026-03-12,2026-03-18,3,0,14,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1564-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1549,God Jope,2026-03-12,2026-03-18,3,0,13,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1549-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1579,Gokeharaka/Getambwega,2026-03-12,2026-03-18,4,0,16,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1579-2026-03-12,Synthetic non-production cholera surveillance aggregate.
4,Got Kachola,2026-03-12,2026-03-18,4,0,16,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-4-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1573,Isibania,2026-03-12,2026-03-18,3,0,14,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1573-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1565,Kachien'G,2026-03-12,2026-03-18,3,0,13,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1565-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1552,Kakrao,2026-03-12,2026-03-18,3,0,14,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1552-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1568,Kaler,2026-03-12,2026-03-18,4,0,16,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1568-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1566,Kanyasa,2026-03-12,2026-03-18,3,0,14,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1566-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1553,Kwa,2026-03-12,2026-03-18,3,0,13,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1553-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1567,Macalder/Kanyarwanda,2026-03-12,2026-03-18,5,1,18,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1567-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1574,Makerero,2026-03-12,2026-03-18,3,0,13,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1574-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1575,Masaba,2026-03-12,2026-03-18,4,0,16,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1575-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1569,Muhuru,2026-03-12,2026-03-18,3,0,13,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1569-2026-03-12,Synthetic non-production cholera surveillance aggregate.
2,North Kadem,2026-03-12,2026-03-18,4,0,16,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-2-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1,North Kamagambo,2026-03-12,2026-03-18,5,1,18,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1560,North Kanyamkago,2026-03-12,2026-03-18,3,0,14,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1560-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1543,North Sakwa,2026-03-12,2026-03-18,4,0,16,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1543-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1581,Ntimaru East,2026-03-12,2026-03-18,3,0,14,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1581-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1580,Ntimaru West,2026-03-12,2026-03-18,3,0,13,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1580-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1583,Nyabasi East,2026-03-12,2026-03-18,3,0,14,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1583-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1584,Nyabasi West,2026-03-12,2026-03-18,3,0,13,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1584-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1578,Nyamosense/Komosoko,2026-03-12,2026-03-18,4,0,16,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1578-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1556,Ragana-Oruba,2026-03-12,2026-03-18,3,0,13,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1556-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1542,South Kamagambo,2026-03-12,2026-03-18,4,0,16,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1542-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1562,South Kanyamkago,2026-03-12,2026-03-18,3,0,13,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1562-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1545,South Sakwa,2026-03-12,2026-03-18,3,0,14,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1545-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1550,Suna Central,2026-03-12,2026-03-18,4,0,16,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1550-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1577,Tagare,2026-03-12,2026-03-18,3,0,14,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1577-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1557,Wasimbete,2026-03-12,2026-03-18,3,0,13,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1557-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1555,Wasweta Ii,2026-03-12,2026-03-18,3,0,14,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1555-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1558,West Kanyamkago,2026-03-12,2026-03-18,3,0,13,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1558-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1546,West Sakwa,2026-03-12,2026-03-18,4,0,16,watch,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1546-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1554,Wiga,2026-03-12,2026-03-18,3,0,13,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1554-2026-03-12,Synthetic non-production cholera surveillance aggregate.
1572,Bukira Centrl/Ikerege,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1572-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1571,Bukira East,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1571-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1540,Central Kamagambo,2026-03-19,2026-03-25,3,0,12,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1540-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1561,Central Kanyamkago,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1561-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1547,Central Sakwa,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1547-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1541,East Kamagambo,2026-03-19,2026-03-25,3,0,12,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1541-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1564,East Kanyamkago,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1564-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1549,God Jope,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1549-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1579,Gokeharaka/Getambwega,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1579-2026-03-19,Synthetic non-production cholera surveillance aggregate.
4,Got Kachola,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-4-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1573,Isibania,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1573-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1565,Kachien'G,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1565-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1552,Kakrao,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1552-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1568,Kaler,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1568-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1566,Kanyasa,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1566-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1553,Kwa,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1553-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1567,Macalder/Kanyarwanda,2026-03-19,2026-03-25,3,0,12,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1567-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1574,Makerero,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1574-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1575,Masaba,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1575-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1569,Muhuru,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1569-2026-03-19,Synthetic non-production cholera surveillance aggregate.
2,North Kadem,2026-03-19,2026-03-25,3,0,12,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-2-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1,North Kamagambo,2026-03-19,2026-03-25,3,0,12,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1560,North Kanyamkago,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1560-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1543,North Sakwa,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1543-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1581,Ntimaru East,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1581-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1580,Ntimaru West,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1580-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1583,Nyabasi East,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1583-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1584,Nyabasi West,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1584-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1578,Nyamosense/Komosoko,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1578-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1556,Ragana-Oruba,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1556-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1542,South Kamagambo,2026-03-19,2026-03-25,3,0,12,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1542-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1562,South Kanyamkago,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1562-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1545,South Sakwa,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1545-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1550,Suna Central,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1550-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1577,Tagare,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1577-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1557,Wasimbete,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1557-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1555,Wasweta Ii,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1555-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1558,West Kanyamkago,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1558-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1546,West Sakwa,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1546-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1554,Wiga,2026-03-19,2026-03-25,2,0,9,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1554-2026-03-19,Synthetic non-production cholera surveillance aggregate.
1572,Bukira Centrl/Ikerege,2026-03-26,2026-04-01,1,0,5,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1572-2026-03-26,Synthetic non-production cholera surveillance aggregate.
1571,Bukira East,2026-03-26,2026-04-01,1,0,5,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1571-2026-03-26,Synthetic non-production cholera surveillance aggregate.
1540,Central Kamagambo,2026-03-26,2026-04-01,1,0,6,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1540-2026-03-26,Synthetic non-production cholera surveillance aggregate.
1561,Central Kanyamkago,2026-03-26,2026-04-01,1,0,5,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1561-2026-03-26,Synthetic non-production cholera surveillance aggregate.
1547,Central Sakwa,2026-03-26,2026-04-01,1,0,5,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1547-2026-03-26,Synthetic non-production cholera surveillance aggregate.
1541,East Kamagambo,2026-03-26,2026-04-01,1,0,6,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1541-2026-03-26,Synthetic non-production cholera surveillance aggregate.
1564,East Kanyamkago,2026-03-26,2026-04-01,1,0,5,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1564-2026-03-26,Synthetic non-production cholera surveillance aggregate.
1549,God Jope,2026-03-26,2026-04-01,1,0,5,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1549-2026-03-26,Synthetic non-production cholera surveillance aggregate.
1579,Gokeharaka/Getambwega,2026-03-26,2026-04-01,1,0,6,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1579-2026-03-26,Synthetic non-production cholera surveillance aggregate.
4,Got Kachola,2026-03-26,2026-04-01,1,0,6,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-4-2026-03-26,Synthetic non-production cholera surveillance aggregate.
1573,Isibania,2026-03-26,2026-04-01,1,0,5,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1573-2026-03-26,Synthetic non-production cholera surveillance aggregate.
1565,Kachien'G,2026-03-26,2026-04-01,1,0,5,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1565-2026-03-26,Synthetic non-production cholera surveillance aggregate.
1552,Kakrao,2026-03-26,2026-04-01,1,0,5,none,seeded_demo,seeded,fresh,seed_e2e_source_feeds,cchis_demo_seed,seed-e2e-1552-2026-03-26,Synthetic non-production cholera surveillance aggregate.
